ticker,yearReport,lengthReport,symbol,report,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Interest income and dividends,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,Finance lease principal payments,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Dividends received,Profits from other activities,Net Cash Flows from Operating Activities before BIT,Payment from reserves,_Increase/Decrease in receivables,_Increase/Decrease in payables,Profit/Loss from disposal of fixed assets
HPG,2014,2,HPG,cash_flow,1086586698582.0,274592206614.0,1569057588.0,60750200005.0,-26926176023.0,81355980496.0,0.0,1536332623235.0,418561268641.0,-411130212702.0,-173090101941.0,13704503419.0,-78617434926.0,-128176453387.0,14411246662.0,-8547675672.0,1183447763329.0,-185710869579.0,9349892737.0,40415328633.0,0.0,-56955592861.0,0.0,30000166409.0,-162901074661.0,0.0,0.0,4789825856092.0,-5945027273481.0,0.0,-631333792999.0,-1786535210388.0,-765988521720.0,2195020257953.0,76556514.0,1429108292747.0,,,,,,,
HPG,2014,1,HPG,cash_flow,1070843098197.0,268657879041.0,-744004462.0,3080402463.0,-33506296635.0,120827103540.0,0.0,1501530397596.0,124260473167.0,1258281581498.0,-1749890855513.0,11905692786.0,-118239482053.0,-297043298315.0,536403969.0,-55776197031.0,675564716104.0,-238431892230.0,1965044115.0,-16817054002.0,0.0,0.0,0.0,26148641137.0,-227135260980.0,0.0,0.0,4715500046151.0,-5044125506655.0,0.0,-50090936327.0,-378716396831.0,69713058293.0,2125322390697.0,-15191037.0,2195020257953.0,,,,,,,
HPG,2013,4,HPG,cash_flow,624906992751.0,251887298783.0,-21311495954.0,-19467570040.0,-27137784105.0,124373034373.0,0.0,1113248112183.0,-143583110760.0,39205087020.0,-74693002938.0,14579645079.0,-141362484134.0,-52517684746.0,3908665563.0,-23000626836.0,735784600431.0,-403983710108.0,1076116746.0,-158262157802.0,26319051657.0,-395947200000.0,133334.0,33965105608.0,-896832660565.0,0.0,0.0,5166410402121.0,-4751486142320.0,0.0,-440163400.0,414484096401.0,253436036267.0,2014263312314.0,-76957885.0,2267622390696.0,,,,,,,
HPG,2013,3,HPG,cash_flow,597978454091.0,164500424985.0,-76003820472.0,-67443974794.0,-27282824659.0,79447906827.0,0.0,671196165978.0,70702330394.0,-438976864516.0,597329721307.0,-50516645121.0,-12040740626.0,-6666946516.0,91489237.0,-18022825908.0,813095684229.0,-659432504998.0,1496464877.0,-36000000000.0,46980047200.0,-546074299.0,0.0,21759530296.0,-625742536924.0,600000000.0,0.0,4906915930348.0,-4047269743860.0,0.0,-418813813012.0,441432373476.0,628785520781.0,1385641109293.0,-163317760.0,2014263312314.0,,,,,,,
HPG,2013,2,HPG,cash_flow,599329395099.0,153612281709.0,24541434887.0,88925011228.0,-16753148991.0,77682792362.0,-27281308193.0,900056458101.0,391392242164.0,-862146448487.0,897922226436.0,21681730049.0,-142382619339.0,-77379043550.0,18156769011.0,-7497932861.0,1139803381524.0,-1031909410784.0,3343397309.0,1322098857.0,50337901143.0,-5.0,-8803477837.0,8494315371.0,-977215175946.0,0.0,0.0,4902010810854.0,-4674063868578.0,0.0,-1423348191.0,226523594085.0,389111799663.0,996320633597.0,208676032.0,1385641109292.0,,,,,,,
HPG,2013,1,HPG,cash_flow,572218567611.0,151633777795.0,5194528495.0,432985468.0,-132847850801.0,81392133173.0,27281308193.0,705305449934.0,-127469433349.0,161549921074.0,218534567660.0,11171586597.0,-102574263389.0,-64265003857.0,2165779847.0,-46044383352.0,758374221165.0,-980583115840.0,4624938046.0,-1322098857.0,3000000000.0,-7389599995.0,125070383355.0,34021143068.0,-822578350223.0,20000000.0,0.0,3987269523999.0,-4221219828219.0,0.0,-44238550.0,-233974542770.0,-298178671828.0,1294493700486.0,5604939.0,996320633597.0,,,,,,,
VCB,2025,4,VCB,cash_flow,,,,,,,,12013519000000.0,,,,,,,,,9057928000000.0,-607910000000.0,5692000000.0,,,-60167000000.0,0.0,2249000000.0,-660767000000.0,0.0,,,,,-3776798000000.0,-3776798000000.0,4620363000000.0,536179105000000.0,0.0,540799468000000.0,,-222398000000.0,9537064000000.0,-479136000000.0,,,
VCB,2025,3,VCB,cash_flow,,,,,,,,13260522000000.0,,,,,,,,,81546582000000.0,-464524000000.0,6107000000.0,,,0.0,0.0,94521000000.0,-364267000000.0,0.0,,,,,0.0,0.0,81182315000000.0,454996790000000.0,0.0,536179105000000.0,,37554000000.0,81932953000000.0,-386371000000.0,,,
VCB,2025,2,VCB,cash_flow,,,,,,,,9933187000000.0,,,,,,,,,37917302000000.0,-194907000000.0,3754000000.0,,,0.0,0.0,12103000000.0,-179204000000.0,0.0,,,,,0.0,0.0,37738098000000.0,417258692000000.0,0.0,454996790000000.0,,-57261000000.0,38500239000000.0,-582937000000.0,,,
VCB,2025,1,VCB,cash_flow,,,,,,,,3115299000000.0,,,,,,,,,-13180595000000.0,-186147000000.0,1678000000.0,,,0.0,0.0,9703000000.0,-174898000000.0,0.0,,,,,0.0,0.0,-13355493000000.0,430614185000000.0,0.0,417258692000000.0,,-98301000000.0,-12003988000000.0,-1176607000000.0,,,
VCB,2024,4,VCB,cash_flow,,,,,,,,10425121000000.0,,,,,,,,,117112806000000.0,-531176000000.0,5492000000.0,,,0.0,0.0,24710000000.0,-501783000000.0,0.0,,,,,-19963000000.0,-19963000000.0,116591060000000.0,314023125000000.0,0.0,430614185000000.0,,-343813000000.0,117759748000000.0,-646942000000.0,,,
VCB,2024,3,VCB,cash_flow,,,,,,,,9114456000000.0,,,,,,,,,-15216618000000.0,-457907000000.0,3030000000.0,,,0.0,0.0,10299000000.0,-444866000000.0,0.0,,,,,0.0,0.0,-15661484000000.0,329684609000000.0,0.0,314023125000000.0,,-200194000000.0,-14569759000000.0,-646859000000.0,,,
VCB,2024,2,VCB,cash_flow,,,,,,,,10302421000000.0,,,,,,,,,20401129000000.0,-358137000000.0,2282000000.0,,,0.0,747000000.0,125022000000.0,-230230000000.0,0.0,,,,,0.0,0.0,20170899000000.0,309513710000000.0,0.0,329684609000000.0,,-644026000000.0,20739737000000.0,-338608000000.0,,,
VCB,2024,1,VCB,cash_flow,,,,,,,,341880000000.0,,,,,,,,,-63174486000000.0,-132901000000.0,1700000000.0,,,0.0,0.0,678000000.0,-130534000000.0,0.0,,,,,0.0,0.0,-63305020000000.0,372818730000000.0,0.0,309513710000000.0,,-202525000000.0,-61930169000000.0,-1244317000000.0,,,
VCB,2023,4,VCB,cash_flow,,,,,,,,7123781000000.0,,,,,,,,,8811415000000.0,-621249000000.0,3458000000.0,,,0.0,0.0,-6064000000.0,-630093000000.0,0.0,,,,,-15627000000.0,-15627000000.0,8165695000000.0,363661434000000.0,0.0,371827129000000.0,,-345755000000.0,9212451000000.0,-401036000000.0,,,
VCB,2023,3,VCB,cash_flow,,,,,,,,14093284000000.0,,,,,,,,,38103486000000.0,-107205000000.0,2487000000.0,,,0.0,0.0,115942000000.0,11042000000.0,0.0,,,,,0.0,0.0,38114528000000.0,325546906000000.0,0.0,363661434000000.0,,-26705000000.0,39263273000000.0,-1159787000000.0,,,
VCB,2023,2,VCB,cash_flow,,,,,,,,14515179000000.0,,,,,,,,,-134034351000000.0,-205830000000.0,1419000000.0,,,0.0,0.0,13746000000.0,-190988000000.0,0.0,,,,,0.0,0.0,-134225339000000.0,459772245000000.0,0.0,325546906000000.0,,-132508000000.0,-133890474000000.0,-143877000000.0,,,
VCB,2023,1,VCB,cash_flow,,,,,,,,9438386000000.0,,,,,,,,,47586319000000.0,-73876000000.0,2071000000.0,,,0.0,0.0,22464000000.0,-49368000000.0,0.0,,,,,0.0,0.0,47536951000000.0,412235294000000.0,0.0,459772245000000.0,,684356000000.0,48679302000000.0,-1092983000000.0,,,
VCB,2022,4,VCB,cash_flow,,,,,,,,9159766000000.0,,,,,,,,,122478610000000.0,-640541000000.0,5462000000.0,,,0.0,1000000.0,2676000000.0,-633936000000.0,0.0,,,,,-18798000000.0,-18798000000.0,121825876000000.0,290363772000000.0,0.0,412189648000000.0,,-139817000000.0,122957794000000.0,-479184000000.0,,,
VCB,2022,3,VCB,cash_flow,,,,,,,,12553919000000.0,,,,,,,,,10616321000000.0,-3123000000.0,4575000000.0,,,0.0,200034000000.0,89800000000.0,290773000000.0,0.0,,,,,0.0,0.0,10907094000000.0,279456678000000.0,0.0,290363772000000.0,,-86019000000.0,11317452000000.0,-701131000000.0,,,
VCB,2022,2,VCB,cash_flow,,,,,,,,12303964000000.0,,,,,,,,,67661893000000.0,-45514000000.0,2768000000.0,,,0.0,0.0,12382000000.0,-31080000000.0,0.0,,,,,0.0,0.0,67630813000000.0,211825865000000.0,0.0,279456678000000.0,,-63413000000.0,67950852000000.0,-288959000000.0,,,
VCB,2022,1,VCB,cash_flow,,,,,,,,9697992000000.0,,,,,,,,,-17381480000000.0,-22389000000.0,2948000000.0,,,0.0,1864000000.0,2196000000.0,-17426000000.0,0.0,,,,,-3329224000000.0,-3329224000000.0,-20728130000000.0,232553995000000.0,0.0,211825865000000.0,,-62483000000.0,-16312101000000.0,-1069379000000.0,,,
VCB,2021,4,VCB,cash_flow,,,,,,,,8035541000000.0,,,,,,,,,-11549673000000.0,-1107915000000.0,3736000000.0,,,0.0,13791000000.0,66374000000.0,-1024288000000.0,0.0,,,,,-1138679000000.0,-1138679000000.0,-13712640000000.0,248038773000000.0,0.0,234326133000000.0,,-127960000000.0,-10925973000000.0,-623700000000.0,,,
VCB,2021,3,VCB,cash_flow,,,,,,,,7964389000000.0,,,,,,,,,35041818000000.0,-156512000000.0,1653000000.0,,,-83502000000.0,0.0,17412000000.0,-221326000000.0,0.0,,,,,0.0,0.0,34820492000000.0,213218281000000.0,0.0,248038773000000.0,,-177216000000.0,35653804000000.0,-611986000000.0,,,
VCB,2021,2,VCB,cash_flow,,,,,,,,10419771000000.0,,,,,,,,,-21422817000000.0,-293503000000.0,1663000000.0,,,0.0,0.0,1780000000.0,-290395000000.0,0.0,,,,,0.0,0.0,-21713212000000.0,234931493000000.0,0.0,213218281000000.0,,-120801000000.0,-19869154000000.0,-1553663000000.0,,,
VCB,2021,1,VCB,cash_flow,,,,,,,,5969277000000.0,,,,,,,,,-56849506000000.0,-63503000000.0,1356000000.0,,,0.0,0.0,8278000000.0,-54084000000.0,0.0,,,,,-747619000000.0,-747619000000.0,-57651209000000.0,292582702000000.0,0.0,234931493000000.0,,-100199000000.0,-55840207000000.0,-1009299000000.0,,,
VCB,2020,4,VCB,cash_flow,,,,,,,,8917705000000.0,,,,,,,,,108223884000000.0,-1980809000000.0,6063000000.0,,,0.0,89696000000.0,16990000000.0,-1870550000000.0,0.0,,,,,-2238496000000.0,-2238496000000.0,104114838000000.0,189839513000000.0,0.0,293954351000000.0,,-819357000000.0,108637780000000.0,-413896000000.0,,,
VCB,2020,3,VCB,cash_flow,,,,,,,,5180211000000.0,,,,,,,,,-20097059000000.0,-586045000000.0,1380000000.0,,,0.0,1000000.0,2066000000.0,-582785000000.0,0.0,,,,,0.0,0.0,-20679844000000.0,210519357000000.0,0.0,189839513000000.0,,66727000000.0,-19683718000000.0,-413341000000.0,,,
VCB,2020,2,VCB,cash_flow,,,,,,,,8115621000000.0,,,,,,,,,24360352000000.0,-390239000000.0,1922000000.0,,,0.0,515577000000.0,2595000000.0,129537000000.0,0.0,,,,,-747619000000.0,-747619000000.0,23742270000000.0,186777087000000.0,0.0,210519357000000.0,,43816000000.0,24563932000000.0,-203580000000.0,,,
VCB,2020,1,VCB,cash_flow,,,,,,,,7294900000000.0,,,,,,,,,-85460180000000.0,-44809000000.0,867000000.0,,,0.0,0.0,10732000000.0,-33268000000.0,0.0,,,,,0.0,0.0,-85493448000000.0,272270535000000.0,0.0,186777087000000.0,,80163000000.0,-84621477000000.0,-838703000000.0,,,
VCB,2019,4,VCB,cash_flow,,,,,,,,3062937000000.0,,,,,,,,,32991031000000.0,-647290000000.0,4850000000.0,,,0.0,701000000.0,80873000000.0,-562218000000.0,0.0,,,,,0.0,0.0,32428813000000.0,239623378000000.0,0.0,272052191000000.0,,-67772000000.0,33300303000000.0,-309272000000.0,,,
VCB,2019,3,VCB,cash_flow,,,,,,,,7362940000000.0,,,,,,,,,30302227000000.0,-64512000000.0,2494000000.0,,,0.0,0.0,15384000000.0,-47010000000.0,0.0,,,,,0.0,0.0,30255217000000.0,209368161000000.0,0.0,239623378000000.0,,-39765000000.0,30603237000000.0,-301010000000.0,,,
VCB,2019,2,VCB,cash_flow,,,,,,,,7474285000000.0,,,,,,,,,14386349000000.0,-252223000000.0,1943000000.0,,,0.0,95773000000.0,91523000000.0,-67528000000.0,-11000000.0,,,,,0.0,-11000000.0,14318810000000.0,195049351000000.0,0.0,209368161000000.0,,-26672000000.0,14624363000000.0,-238014000000.0,,,
VCB,2019,1,VCB,cash_flow,,,,,,,,7205949000000.0,,,,,,,,,-55058130000000.0,-24395000000.0,1418000000.0,,,0.0,0.0,9857000000.0,-13163000000.0,6106488000000.0,,,,,0.0,6106488000000.0,-48964805000000.0,244014156000000.0,0.0,195049351000000.0,,20090000000.0,-54483095000000.0,-575035000000.0,,,
VCB,2018,4,VCB,cash_flow,,,,,,,,5687547000000.0,,,,,,,,,66485460000000.0,-595597000000.0,3001000000.0,,,0.0,1839545000000.0,-41661000000.0,1203791000000.0,0.0,,,,,-2914981000000.0,-2914981000000.0,64774270000000.0,175811866000000.0,0.0,240586136000000.0,,-60891000000.0,66849004000000.0,-363544000000.0,,,
VCB,2018,3,VCB,cash_flow,,,,,,,,5675012000000.0,,,,,,,,,1222255000000.0,-336125000000.0,1936000000.0,,,0.0,90056000000.0,24569000000.0,-219639000000.0,0.0,,,,,0.0,0.0,1002616000000.0,174809250000000.0,0.0,175811866000000.0,,-2899000000.0,1535917000000.0,-313662000000.0,,,
VCB,2018,2,VCB,cash_flow,,,,,,,,4859857000000.0,,,,,,,,,-88676812000000.0,-105050000000.0,942000000.0,,,280526000000.0,0.0,16603000000.0,192916000000.0,0.0,,,,,0.0,0.0,-88483896000000.0,263293146000000.0,0.0,174809250000000.0,,5303000000.0,-88485328000000.0,-191484000000.0,,,
VCB,2018,1,VCB,cash_flow,,,,,,,,5327859000000.0,,,,,,,,,-42649184000000.0,-97602000000.0,670000000.0,,,417912000000.0,0.0,87132000000.0,408083000000.0,0.0,,,,,0.0,0.0,-42241101000000.0,305534247000000.0,0.0,263293146000000.0,,15763000000.0,-42152701000000.0,-496483000000.0,,,
VCB,2017,4,VCB,cash_flow,,,,,,,,4371206000000.0,,,,,,,,,68358314000000.0,-817207000000.0,2599000000.0,,,265688000000.0,0.0,61241000000.0,-488588000000.0,0.0,,,,,-2878215000000.0,-2878215000000.0,64991511000000.0,193270920000000.0,0.0,258262431000000.0,,-22565000000.0,68603472000000.0,-245158000000.0,,,
VCB,2017,3,VCB,cash_flow,,,,,,,,3907799000000.0,,,,,,,,,25636442000000.0,-95118000000.0,2778000000.0,,,0.0,0.0,23499000000.0,-70245000000.0,0.0,,,,,0.0,0.0,25566197000000.0,167704723000000.0,0.0,193270920000000.0,,-56500000000.0,26101114000000.0,-464672000000.0,,,
VCB,2017,2,VCB,cash_flow,,,,,,,,5683756000000.0,,,,,,,,,41066039000000.0,-152467000000.0,1811000000.0,,,0.0,-84212000000.0,88640000000.0,-146311000000.0,0.0,,,,,0.0,0.0,40919728000000.0,149109038000000.0,-22324043000000.0,167704723000000.0,,2638000000.0,41014917000000.0,51122000000.0,,,
VCB,2017,1,VCB,cash_flow,,,,,,,,4343584000000.0,,,,,,,,,-30789342000000.0,-75184000000.0,354000000.0,,,0.0,84212000000.0,0.0,9382000000.0,0.0,,,,,0.0,0.0,-30779960000000.0,179888998000000.0,0.0,149109038000000.0,,-14285000000.0,-30305665000000.0,-483677000000.0,,,
VCB,2016,4,VCB,cash_flow,,,,,,,,5260506000000.0,,,,,,,,,24915564000000.0,-777674000000.0,2874000000.0,,,-12540000000.0,20906000000.0,0.0,-767529000000.0,0.0,,,,,0.0,0.0,24148035000000.0,152818631000000.0,0.0,176966666000000.0,,-82792000000.0,25122814000000.0,-207250000000.0,,,
VCB,2016,3,VCB,cash_flow,,,,,,,,1808086000000.0,,,,,,,,,24384097000000.0,-335467000000.0,3003000000.0,,,12540000000.0,16183000000.0,-5674000000.0,-309677000000.0,0.0,,,,,-2665020000000.0,-2665020000000.0,21409400000000.0,131409231000000.0,0.0,152818631000000.0,,-21040000000.0,24686275000000.0,-302178000000.0,,,
VCB,2016,2,VCB,cash_flow,,,,,,,,4611994000000.0,,,,,,,,,6093216000000.0,-109735000000.0,785000000.0,,,0.0,-853000000.0,-6866000000.0,-117823000000.0,0.0,,,,,0.0,0.0,5975393000000.0,125433838000000.0,0.0,131409231000000.0,,-70798000000.0,6395796000000.0,-302580000000.0,,,
VCB,2016,1,VCB,cash_flow,,,,,,,,3174781000000.0,,,,,,,,,-38950684000000.0,-49370000000.0,544000000.0,,,0.0,853000000.0,19663000000.0,-28331000000.0,0.0,,,,,0.0,0.0,-38979015000000.0,164412853000000.0,0.0,125433838000000.0,,-13020000000.0,-38562918000000.0,-387766000000.0,,,
VCB,2015,4,VCB,cash_flow,,,,,,,,3537618000000.0,,,,,,,,,9069140000000.0,-898653000000.0,2789000000.0,,,0.0,-17501000000.0,6603000000.0,-907918000000.0,0.0,,,,,0.0,0.0,8161222000000.0,152364312000000.0,0.0,160525534000000.0,,75928000000.0,9060004000000.0,9136000000.0,,,
VCB,2015,3,VCB,cash_flow,,,,,,,,2654593000000.0,,,,,,,,,22827755000000.0,-103929000000.0,1101000000.0,,,-108464000000.0,17501000000.0,61623000000.0,-132823000000.0,0.0,,,,,-2665020000000.0,-2665020000000.0,20029912000000.0,132334400000000.0,0.0,152364312000000.0,,-39268000000.0,22957956000000.0,-130201000000.0,,,
VCB,2015,2,VCB,cash_flow,,,,,,,,3081378000000.0,,,,,,,,,-1159696000000.0,-141476000000.0,988000000.0,,,0.0,12100000000.0,14210000000.0,-126464000000.0,0.0,,,,,0.0,0.0,-1286160000000.0,133620560000000.0,0.0,132334400000000.0,,26946000000.0,-921877000000.0,-237819000000.0,,,
VCB,2015,1,VCB,cash_flow,,,,,,,,2214047000000.0,,,,,,,,,-41362689000000.0,-49979000000.0,375000000.0,,,0.0,0.0,7819000000.0,-29747000000.0,0.0,,,,,0.0,0.0,-41392436000000.0,175012996000000.0,0.0,133620560000000.0,,4238000000.0,-41223847000000.0,-138842000000.0,,,
VCB,2014,4,VCB,cash_flow,,,,,,,,2230740000000.0,,,,,,,,,7552089000000.0,-748965000000.0,3625000000.0,,,-499602000000.0,9565000000.0,76026000000.0,-1160745000000.0,0.0,,,,,0.0,-47000000.0,6391297000000.0,163499042000000.0,0.0,169890339000000.0,,7659000000.0,7643566000000.0,-91477000000.0,,,
VCB,2014,3,VCB,cash_flow,,,,,,,,2963501000000.0,,,,,,,,,14226245000000.0,-138769000000.0,-464000000.0,,,0.0,0.0,12294000000.0,-127002000000.0,0.0,,,,,-2780901000000.0,-2780901000000.0,11318342000000.0,152180700000000.0,0.0,163499042000000.0,,-3162000000.0,14311132000000.0,-84887000000.0,,,
VCB,2014,2,VCB,cash_flow,,,,,,,,3139649000000.0,,,,,,,,,42471756000000.0,-91870000000.0,1218000000.0,,,0.0,0.0,61995000000.0,-28695000000.0,0.0,,,,,0.0,0.0,42443061000000.0,109737639000000.0,0.0,152180700000000.0,,348660000000.0,42790240000000.0,-318484000000.0,,,
VCB,2014,1,VCB,cash_flow,,,,,,,,1678174000000.0,,,,,,,,,-27396524000000.0,-7568000000.0,1320000000.0,,,0.0,0.0,1465000000.0,-5799000000.0,0.0,,,,,0.0,0.0,-27402323000000.0,137139962000000.0,0.0,109737639000000.0,,13058000000.0,-27369127000000.0,-27397000000.0,,,
VCB,2013,4,VCB,cash_flow,,,,,,,,3890160000000.0,,,,,,,,,16326264000000.0,-892196000000.0,-981000000.0,,,-68905000000.0,357909000000.0,41065000000.0,-563108000000.0,0.0,,,,,0.0,0.0,15763156000000.0,118049438000000.0,0.0,133812594000000.0,,291192000000.0,16391711000000.0,-65447000000.0,,,
VCB,2013,3,VCB,cash_flow,,,,,,,,2738964000000.0,,,,,,,,,-22782131000000.0,-140464000000.0,418000000.0,,,-53950000000.0,5000000000.0,67255000000.0,-72832000000.0,0.0,,,,,0.0,0.0,-22854963000000.0,140904401000000.0,0.0,118049438000000.0,,-67967000000.0,-22659634000000.0,-122497000000.0,,,
VCB,2013,2,VCB,cash_flow,,,,,,,,2825071000000.0,,,,,,,,,23453100000000.0,-85708000000.0,774000000.0,,,0.0,0.0,93025000000.0,7842000000.0,0.0,,,,,-1000000.0,-1000000.0,23460941000000.0,117443460000000.0,0.0,140904401000000.0,,45369000000.0,23602132000000.0,-149032000000.0,,,
VCB,2013,1,VCB,cash_flow,,,,,,,,2448398000000.0,,,,,,,,,-510653000000.0,-11176000000.0,266000000.0,,,5000000000.0,0.0,82051000000.0,27166000000.0,0.0,,,,,-2780900000000.0,-2780900000000.0,-3264387000000.0,120707847000000.0,0.0,117443460000000.0,,-15194000000.0,-482789000000.0,-27864000000.0,,,
SSI,2025,4,SSI,cash_flow,1003195760696.0,24572455035.0,-556252226.0,-9126335302.0,-147027598085.0,790254214308.0,-1641729238342.0,12348576018654.0,45806945600.0,0.0,26533422309.0,-39504343733.0,-805147657080.0,-18733034250.0,1646677862197.0,-9079150356.0,12386454293605.0,-64737274762.0,0.0,0.0,0.0,-2296293285000.0,663432648916.0,33796841520.0,-1663801069326.0,-388186704.0,0.0,72703698002599.0,-77958806685420.0,,-2075166697000.0,-7330663566525.0,3391989657754.0,254503105364.0,582358256.0,3646492763118.0,,,,,-1060441672138.0,-384458326785.0,
SSI,2025,3,SSI,cash_flow,1834918059122.0,24987098754.0,-41410099639.0,-287511076.0,-7268755079.0,686978549811.0,-1596758235672.0,-10873387862768.0,112580331878.0,0.0,-2843378856.0,-17236387825.0,-649301891523.0,-228578476364.0,1743129214528.0,-3420538096.0,-9891532668940.0,-69930578748.0,0.0,0.0,0.0,0.0,0.0,37680000000.0,-32250578748.0,3256525367200.0,0.0,126511601637601.0,-122338738255967.0,,-27762000.0,7429360986834.0,-2494422260854.0,2748925366218.0,274603487.0,254503105364.0,,,,,-681791764196.0,-343722500559.0,
SSI,2025,2,SSI,cash_flow,1197796550893.0,24178523828.0,9972602.0,8023092658.0,-16641922976.0,618980067659.0,-1447633397955.0,-3821457847849.0,-42451587650.0,0.0,3505608018.0,3893146690.0,-606909609525.0,-195847279983.0,1362317956300.0,-4311144707.0,-3546554095482.0,-11496294641.0,907681818.0,0.0,0.0,0.0,69117205321.0,0.0,58528592498.0,100000000000.0,0.0,104356589683919.0,-98336521969501.0,,-158008000.0,6119909706418.0,2631884203434.0,117041162784.0,70439180.0,2748925366218.0,,,,,-262803709148.0,754118664386.0,
