ticker,yearReport,lengthReport,Minority Interest,symbol,report,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Goodwill,Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Undistributed earnings (Bn. VND),Budget sources and other funds,MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investment in joint ventures,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve,Difference upon Assets Revaluation,Other Reserves,Convertible bonds (Bn. VND),Leased assets
MSN,2018,1,,MSN,balance_sheet,13162975000000.0,4391061000000.0,1153648000000.0,2108580000000.0,4908140000000.0,601546000000.0,48645033000000.0,96400000000.0,29273029000000.0,0.0,11859535000000.0,0.0,3879889000000.0,61808008000000.0,42228075000000.0,14564688000000.0,27663387000000.0,19579933000000.0,19579933000000.0,12361390000000.0,,4731474000000.0,61808008000000.0,329559000000.0,0.0,4920140000000.0,0.0,,11573740000000.0,11573740000000.0,25655385000000.0,217603000000.0,8942030000000.0,603901000000.0,3011891000000.0,21646000000.0,1353384000000.0,1449784000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9426958000000.0,,
MSN,2017,4,,MSN,balance_sheet,15144937000000.0,7417111000000.0,640069000000.0,2247100000000.0,4333097000000.0,507560000000.0,48383585000000.0,96400000000.0,29829534000000.0,0.0,11338355000000.0,0.0,3923734000000.0,63528522000000.0,43303327000000.0,15532987000000.0,27770340000000.0,20225195000000.0,20225195000000.0,12350048000000.0,,5388482000000.0,63528522000000.0,277698000000.0,0.0,4347552000000.0,0.0,,11573740000000.0,11573740000000.0,25630003000000.0,240945000000.0,9166273000000.0,632021000000.0,2990882000000.0,21646000000.0,1357561000000.0,1453961000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9426958000000.0,,
MSN,2017,3,,MSN,balance_sheet,15102219000000.0,4765527000000.0,1670813000000.0,3792581000000.0,4392711000000.0,480587000000.0,50995654000000.0,350000000000.0,28873382000000.0,0.0,13461529000000.0,0.0,3912915000000.0,66097873000000.0,41031792000000.0,12451541000000.0,28580251000000.0,25066081000000.0,25066081000000.0,10725601000000.0,,5977272000000.0,66097873000000.0,401359000000.0,1299700000000.0,4411454000000.0,0.0,,11573740000000.0,11573740000000.0,26399183000000.0,534227000000.0,6748932000000.0,660142000000.0,2961548000000.0,21646000000.0,1382045000000.0,1732045000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9426958000000.0,,
MSN,2017,2,,MSN,balance_sheet,14938171000000.0,6034414000000.0,631855000000.0,2591568000000.0,5245554000000.0,434780000000.0,50539998000000.0,350300000000.0,29261084000000.0,0.0,12910875000000.0,0.0,3894721000000.0,65478169000000.0,41506876000000.0,13493340000000.0,28013536000000.0,23971293000000.0,23971293000000.0,10000056000000.0,,5707891000000.0,65478169000000.0,458270000000.0,299400000000.0,5265502000000.0,0.0,,11474964000000.0,11474964000000.0,25816180000000.0,206081000000.0,8220532000000.0,688262000000.0,2894743000000.0,21646000000.0,1403394000000.0,1753694000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9426958000000.0,,
MSN,2017,1,,MSN,balance_sheet,17279459000000.0,7047714000000.0,1655836000000.0,2312501000000.0,5884099000000.0,379309000000.0,50324080000000.0,519700000000.0,29292871000000.0,0.0,12565339000000.0,0.0,3879360000000.0,67603539000000.0,47028003000000.0,12322024000000.0,34705979000000.0,20575536000000.0,20575536000000.0,7252588000000.0,,5062269000000.0,67603539000000.0,451737000000.0,0.0,5902215000000.0,0.0,,11474964000000.0,11474964000000.0,32489820000000.0,281369000000.0,7016210000000.0,716383000000.0,2842861000000.0,21646000000.0,1455302000000.0,1975164000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9426958000000.0,,
MSN,2016,4,,MSN,balance_sheet,22876206000000.0,13148938000000.0,1771012000000.0,2277055000000.0,5389531000000.0,289670000000.0,50162832000000.0,369700000000.0,29821492000000.0,0.0,12240702000000.0,0.0,3927344000000.0,73039038000000.0,52726413000000.0,17898443000000.0,34827970000000.0,20312625000000.0,20312625000000.0,7015545000000.0,,5036469000000.0,73039038000000.0,283315000000.0,0.0,5416696000000.0,0.0,,7680757000000.0,7680757000000.0,32472398000000.0,86812000000.0,8618340000000.0,744503000000.0,2869569000000.0,21646000000.0,1447367000000.0,1817067000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9426958000000.0,,
MSN,2016,3,,MSN,balance_sheet,23024693000000.0,11723007000000.0,3351342000000.0,2217130000000.0,5395832000000.0,337382000000.0,50154501000000.0,789700000000.0,29320770000000.0,0.0,11968166000000.0,0.0,3728806000000.0,73179194000000.0,49828370000000.0,15910020000000.0,33918350000000.0,23350824000000.0,23350824000000.0,8460188000000.0,,7530291000000.0,73179194000000.0,463023000000.0,0.0,5410854000000.0,0.0,,7560757000000.0,7560757000000.0,31537630000000.0,125221000000.0,9632991000000.0,0.0,2734028000000.0,21646000000.0,1435627000000.0,2225327000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9426958000000.0,,
MSN,2016,2,,MSN,balance_sheet,18542478000000.0,8540118000000.0,3417137000000.0,2266512000000.0,3972630000000.0,346081000000.0,49907024000000.0,675700000000.0,26665864000000.0,0.0,11660141000000.0,0.0,3682278000000.0,68449502000000.0,45321777000000.0,13407243000000.0,31914534000000.0,23127725000000.0,23127725000000.0,7933692000000.0,,7429128000000.0,68449502000000.0,333579000000.0,0.0,3993108000000.0,0.0,,7560757000000.0,7560757000000.0,29525003000000.0,122071000000.0,7407257000000.0,0.0,2654395000000.0,21646000000.0,1424863000000.0,2100563000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9426958000000.0,,
MSN,2016,1,,MSN,balance_sheet,18304148000000.0,4686894000000.0,6991548000000.0,2323051000000.0,3669695000000.0,632960000000.0,49199580000000.0,909700000000.0,26989015000000.0,0.0,10885526000000.0,0.0,3291412000000.0,67503728000000.0,43969571000000.0,12211221000000.0,31758350000000.0,23534157000000.0,23534157000000.0,7240563000000.0,,8446724000000.0,67503728000000.0,466942000000.0,0.0,3675204000000.0,0.0,,7467179000000.0,7467179000000.0,29368298000000.0,65458000000.0,6752499000000.0,801236000000.0,2254991000000.0,1624517000000.0,1451622000000.0,2361322000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9251415000000.0,,
MSN,2015,4,,MSN,balance_sheet,16709473000000.0,8324476000000.0,293990000000.0,3126527000000.0,4417969000000.0,546511000000.0,55140227000000.0,8563114000000.0,26998134000000.0,0.0,9144883000000.0,0.0,3085036000000.0,71849700000000.0,44740654000000.0,15005196000000.0,29735458000000.0,27109046000000.0,27109046000000.0,8561380000000.0,,10494430000000.0,71849700000000.0,872866000000.0,762400000000.0,4434592000000.0,0.0,,7467179000000.0,7467179000000.0,27253112000000.0,139989000000.0,8366625000000.0,828677000000.0,2042622000000.0,21646000000.0,1869025000000.0,10432139000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9045049000000.0,,
MSN,2015,3,,MSN,balance_sheet,17607864000000.0,7332367000000.0,1591406000000.0,3691963000000.0,4480974000000.0,511154000000.0,51482557000000.0,7029614000000.0,24910962000000.0,0.0,9024626000000.0,0.0,3115251000000.0,69090421000000.0,43679048000000.0,13139227000000.0,30539821000000.0,25411373000000.0,25411373000000.0,7643148000000.0,,9714989000000.0,69090421000000.0,1278892000000.0,0.0,4502436000000.0,0.0,,7467179000000.0,7467179000000.0,28009786000000.0,215675000000.0,7417989000000.0,1064965000000.0,1843455000000.0,21646000000.0,1652223000000.0,8681837000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9045049000000.0,,
MSN,2015,2,,MSN,balance_sheet,21069797000000.0,9555419000000.0,2067123000000.0,3401451000000.0,5620574000000.0,425230000000.0,50228852000000.0,6830337000000.0,24841010000000.0,0.0,8901247000000.0,0.0,3252252000000.0,71298649000000.0,45347411000000.0,12482972000000.0,32864439000000.0,25951238000000.0,25951238000000.0,7411355000000.0,,10595687000000.0,71298649000000.0,972338000000.0,0.0,5651811000000.0,0.0,,7358081000000.0,7358081000000.0,30386060000000.0,182830000000.0,6466831000000.0,1097879000000.0,1937973000000.0,21646000000.0,1436938000000.0,8286158000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9045049000000.0,,
MSN,2015,1,,MSN,balance_sheet,12321130000000.0,4750081000000.0,1417703000000.0,3825404000000.0,1979655000000.0,348287000000.0,36868449000000.0,0.0,24401159000000.0,0.0,8848432000000.0,930691000000.0,1211173000000.0,49189579000000.0,27209961000000.0,8272584000000.0,18937377000000.0,15020066000000.0,15020066000000.0,7075870000000.0,,0.0,49189579000000.0,478020000000.0,0.0,2014734000000.0,1064000000.0,,7358081000000.0,7358081000000.0,17327342000000.0,90375000000.0,4904645000000.0,0.0,1078410000000.0,144050000000.0,1476994000000.0,1476994000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9045049000000.0,,
MSN,2014,4,,MSN,balance_sheet,16428327000000.0,5166415000000.0,4042212000000.0,5176907000000.0,1604854000000.0,437939000000.0,36536773000000.0,0.0,24064527000000.0,0.0,8745176000000.0,792354000000.0,1546918000000.0,52965100000000.0,31039961000000.0,11796756000000.0,19243205000000.0,15016083000000.0,15016083000000.0,7071887000000.0,,0.0,52965100000000.0,341231000000.0,0.0,1627172000000.0,50643000000.0,,7358081000000.0,7358081000000.0,17521970000000.0,35786000000.0,6042278000000.0,0.0,1369592000000.0,147650000000.0,1387798000000.0,1387798000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97703000000.0,,
MSN,2014,3,,MSN,balance_sheet,9320040000000.0,2897335000000.0,2762876000000.0,1516985000000.0,1779454000000.0,363390000000.0,37342268000000.0,0.0,22236147000000.0,0.0,11235575000000.0,842786000000.0,3025802000000.0,46662308000000.0,24602383000000.0,7026002000000.0,17576381000000.0,14331170000000.0,14331170000000.0,6039500000000.0,,0.0,46662308000000.0,396850000000.0,0.0,1789533000000.0,43858000000.0,,7358081000000.0,7358081000000.0,16112553000000.0,60815000000.0,3342801000000.0,0.0,2782698000000.0,147650000000.0,1958000000.0,1958000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97703000000.0,,
MSN,2014,2,,MSN,balance_sheet,9011832000000.0,5160730000000.0,283300000000.0,1522663000000.0,1631769000000.0,413370000000.0,36459339000000.0,0.0,21492846000000.0,0.0,10771961000000.0,411072000000.0,3071008000000.0,45471171000000.0,23690979000000.0,6068695000000.0,17622284000000.0,14264299000000.0,14264299000000.0,6012052000000.0,,0.0,45471171000000.0,344098000000.0,0.0,1645582000000.0,81469000000.0,,7349113000000.0,7349113000000.0,16198953000000.0,21480000000.0,2250081000000.0,0.0,2829957000000.0,52600000000.0,712452000000.0,712452000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97703000000.0,,
MSN,2014,1,,MSN,balance_sheet,10120903000000.0,4608179000000.0,2634166000000.0,1342622000000.0,1294439000000.0,241497000000.0,36133694000000.0,0.0,21437730000000.0,0.0,10736783000000.0,424096000000.0,3010456000000.0,46254597000000.0,22880197000000.0,6657669000000.0,16222528000000.0,14790019000000.0,14790019000000.0,6250773000000.0,,0.0,46254597000000.0,429439000000.0,0.0,1314404000000.0,61886000000.0,,7349113000000.0,7349113000000.0,14820179000000.0,75255000000.0,3474995000000.0,0.0,2814771000000.0,3600000000.0,524629000000.0,524629000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97703000000.0,,
MSN,2013,4,,MSN,balance_sheet,11199004000000.0,5698563000000.0,3287000000000.0,975138000000.0,1070709000000.0,167594000000.0,35290281000000.0,0.0,23121365000000.0,0.0,10759698000000.0,0.0,959035000000.0,46489285000000.0,23237638000000.0,9974373000000.0,13263265000000.0,14947157000000.0,14947157000000.0,6335920000000.0,,0.0,46489285000000.0,360236000000.0,0.0,1091775000000.0,38370000000.0,,7349113000000.0,7349113000000.0,12067096000000.0,22163000000.0,6635910000000.0,0.0,403353000000.0,3600000000.0,450183000000.0,450183000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8295553000000.0,,
MSN,2013,3,,MSN,balance_sheet,9932804000000.0,6115293000000.0,1335000000000.0,1037624000000.0,1218101000000.0,226786000000.0,34064192000000.0,0.0,21868364000000.0,0.0,10819198000000.0,450143000000.0,524723000000.0,43996996000000.0,22303796000000.0,7172597000000.0,15131199000000.0,12630761000000.0,12630761000000.0,6160833000000.0,,0.0,43996996000000.0,511154000000.0,0.0,1231157000000.0,55062000000.0,,7051409000000.0,7051409000000.0,13994397000000.0,12653000000.0,4413398000000.0,0.0,399337000000.0,3600000000.0,401764000000.0,401764000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8537939000000.0,,
MSN,2013,2,,MSN,balance_sheet,8580593000000.0,6342240000000.0,0.0,1010328000000.0,1016211000000.0,211814000000.0,32943856000000.0,0.0,20781630000000.0,0.0,11246795000000.0,463167000000.0,188416000000.0,41524449000000.0,18821473000000.0,5879333000000.0,12942140000000.0,15268626000000.0,15268626000000.0,6046204000000.0,,0.0,41524449000000.0,548368000000.0,0.0,1026127000000.0,49088000000.0,,7051409000000.0,7051409000000.0,11176198000000.0,9937000000.0,3304195000000.0,0.0,106054000000.0,369100000000.0,263848000000.0,263848000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721824000000.0,,
MSN,2013,1,,MSN,balance_sheet,9315114000000.0,6858276000000.0,287000000000.0,1235590000000.0,787265000000.0,146983000000.0,31304797000000.0,0.0,19098065000000.0,0.0,11735998000000.0,241514000000.0,196551000000.0,40619911000000.0,18528663000000.0,5551360000000.0,12977303000000.0,15527440000000.0,15527440000000.0,5926268000000.0,,0.0,40619911000000.0,625311000000.0,0.0,798428000000.0,17247000000.0,,6872801000000.0,6872801000000.0,11274640000000.0,13672000000.0,2697152000000.0,0.0,92204000000.0,802779000000.0,32669000000.0,32669000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721824000000.0,,
MSN,2010,4,,MSN,balance_sheet,4648938000000.0,3394574000000.0,490000000000.0,328756000000.0,289342000000.0,146266000000.0,16272988000000.0,0.0,8060734000000.0,568000000.0,8095302000000.0,3572000000.0,112812000000.0,20921926000000.0,8267656000000.0,3241119000000.0,5026537000000.0,11019149000000.0,11019149000000.0,3066108000000.0,,0.0,20921926000000.0,90121000000.0,0.0,295689000000.0,16997000000.0,,5152723000000.0,5152723000000.0,5015751000000.0,10768000000.0,874824000000.0,0.0,70771000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
SAB,2025,4,,SAB,balance_sheet,22140977869887.0,4016881626734.0,14985488933982.0,902822762749.0,2027351808101.0,208432738321.0,10456375753827.0,0.0,5068260417283.0,238598827240.0,4194794500210.0,,778329721695.0,32597353623714.0,9597538547160.0,8880281129189.0,717257417971.0,22999815076554.0,22999815076554.0,7047144144801.0,0.0,1847031086409.0,32597353623714.0,31630854564.0,,2109849713825.0,0.0,1186744293943.0,12825623720000.0,12825623720000.0,167935888117.0,84401201159.0,267584304492.0,0.0,552322849125.0,362429271916.0,35400068378.0,34948968378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3408784538.0,,
SAB,2025,3,,SAB,balance_sheet,20479352019762.0,2910495187563.0,14772130081848.0,875478497013.0,1744058989274.0,177189264064.0,10855420107638.0,0.0,5167889162851.0,243350414679.0,4528940210341.0,,742177680961.0,31334772127400.0,6832228993871.0,6112332031218.0,719896962653.0,24502543133529.0,24502543133529.0,8589652614806.0,0.0,1810678324824.0,31334772127400.0,68870242584.0,,1837499720400.0,0.0,1186744293943.0,12825623720000.0,12825623720000.0,168294980974.0,48793300849.0,172996659976.0,0.0,575896449874.0,362429271916.0,33896896383.0,33445796383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3408784538.0,,
SAB,2025,2,,SAB,balance_sheet,25102973272497.0,6502903596185.0,15682490071428.0,1066459100621.0,1664304566153.0,186815938110.0,8093805844847.0,0.0,4421102059846.0,246030762733.0,2265736649423.0,,986051807918.0,33196779117344.0,10322437517835.0,9852424610880.0,470012906955.0,22874341599509.0,22874341599509.0,7275878980244.0,0.0,1499755244972.0,33196779117344.0,54695541752.0,,1727426070580.0,0.0,1186744293943.0,12825623720000.0,12825623720000.0,168646045663.0,69000173338.0,182609401416.0,332891966559.0,460455006656.0,362429271916.0,34680790051.0,34229690051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3408784538.0,,
SAB,2025,1,,SAB,balance_sheet,23595997493910.0,3998216920843.0,16263953545620.0,889683095932.0,2215700673157.0,228443258358.0,8022758141076.0,0.0,4576716223425.0,248722388842.0,2032111891602.0,,1013355971758.0,31618755634986.0,6012710111842.0,5547243699255.0,465466412587.0,25606045523144.0,25606045523144.0,9974658766508.0,0.0,1541257926015.0,31618755634986.0,49568980899.0,,2278205215696.0,0.0,1183429056260.0,12825623720000.0,12825623720000.0,169029470625.0,64826924326.0,481748911003.0,0.0,806521017049.0,362429271916.0,34792783693.0,34341683693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3408784538.0,,
SAB,2024,4,,SAB,balance_sheet,25066732804106.0,4477501667326.0,16566239177101.0,1818472380110.0,1978543927286.0,225975652283.0,8372673560545.0,0.0,3593253846771.0,268304664076.0,3672561077153.0,,682574707770.0,33439406364651.0,9002313181979.0,8657140531800.0,345172650179.0,24437093182672.0,24437093182672.0,9217801321446.0,0.0,1154973247501.0,33439406364651.0,48390695221.0,,2042852750470.0,0.0,1181709861073.0,12825623720000.0,12825623720000.0,169444430406.0,94511172026.0,245383983749.0,0.0,455034726932.0,410929271916.0,34416343693.0,33965243693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2024,3,,SAB,balance_sheet,24070634490878.0,5428443756883.0,15361135259235.0,1304622708914.0,1766584936155.0,209847829691.0,8163317002518.0,0.0,3671164839985.0,270536970542.0,3411103554607.0,,655573066221.0,32233951493396.0,6012261617310.0,5662214040005.0,350047577305.0,26221689876086.0,26221689876086.0,10914183193947.0,0.0,1285029411536.0,32233951493396.0,56894040231.0,,1837489441053.0,0.0,1122249449316.0,12825623720000.0,12825623720000.0,169771108778.0,63768701184.0,125754245692.0,0.0,489592853041.0,411229271916.0,35308519051.0,34857419051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2024,2,,SAB,balance_sheet,27431927836484.0,6034105422392.0,17324383616495.0,1487774094506.0,2350871616141.0,234793086950.0,6721720431544.0,0.0,3772602511828.0,273379564388.0,1829465906074.0,,680708038374.0,34153648268028.0,9023944917056.0,8668920290705.0,355024626351.0,25129703350972.0,25129703350972.0,9823058178315.0,0.0,1282332938014.0,34153648268028.0,47135218856.0,,2422099526527.0,0.0,1122241373127.0,12825623720000.0,12825623720000.0,170090455484.0,69149033947.0,456125146624.0,0.0,499330788245.0,434314271916.0,35027019051.0,34575919051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2024,1,,SAB,balance_sheet,24868688794432.0,3213098600682.0,18202453317303.0,1044442604668.0,2193114405334.0,215579866445.0,7277832061277.0,0.0,3899751895568.0,276222158234.0,2243198942835.0,,711443565128.0,32146520855709.0,5689664383909.0,5344983823852.0,344680560057.0,26456856471800.0,26456856471800.0,11184361337659.0,0.0,1273502549571.0,32146520855709.0,31436351846.0,,2269041546330.0,0.0,1122241373127.0,12825623720000.0,12825623720000.0,170443177736.0,40712130033.0,560984397640.0,0.0,519418852780.0,434314271916.0,35199499051.0,34748399051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2023,4,,SAB,balance_sheet,26553405591714.0,5039908030600.0,17741052417665.0,1229401278553.0,2317504988808.0,225538876088.0,7503219247991.0,0.0,3969724119615.0,279064752080.0,2287392366503.0,,788417120457.0,34056624839705.0,8571466944838.0,8224608450196.0,346858494642.0,25485157894867.0,25485157894867.0,10217284050181.0,0.0,1272845884034.0,34056624839705.0,33281517536.0,,2393084700363.0,0.0,1122241373127.0,12825623720000.0,12825623720000.0,170828414155.0,44800935324.0,530129396183.0,0.0,550304398466.0,434314271916.0,35152681051.0,34701581051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2023,3,,SAB,balance_sheet,25948826631933.0,2391612113327.0,19997640046912.0,1158808305410.0,2151252724958.0,249513441326.0,7477547024409.0,0.0,4097561292700.0,148245207118.0,2253726454360.0,,721912921326.0,33426373656342.0,6907845863286.0,6490318537843.0,417527325443.0,26518527793056.0,26518527793056.0,17637233522109.0,0.0,1293205604632.0,33426373656342.0,39992144550.0,,2224944168796.0,0.0,1122241373127.0,6412811860000.0,6412811860000.0,238550176216.0,30423741652.0,409420367101.0,0.0,546683447591.0,434314271916.0,37009422971.0,36558322971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2023,2,,SAB,balance_sheet,26098897838382.0,3741721292562.0,18638871262711.0,983673481545.0,2430169420205.0,304462381359.0,7547978320269.0,0.0,4226704637199.0,149873133748.0,2318431137559.0,,658087146273.0,33646876158651.0,8123463218998.0,7638834830419.0,484628388579.0,25523412939653.0,25523412939653.0,16622919408722.0,0.0,1320228120905.0,33646876158651.0,38045230537.0,,2506667113835.0,0.0,1122241373127.0,6412811860000.0,6412811860000.0,310315364437.0,38632447875.0,556158670975.0,0.0,481405467687.0,434314271916.0,46406242971.0,37955142971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2023,1,,SAB,balance_sheet,24035836979493.0,2994887902083.0,17367463728464.0,895231761646.0,2496501979005.0,281751608295.0,7444470317636.0,0.0,4332477847025.0,151501060378.0,2250998912815.0,,538845994369.0,31480307297129.0,5907352826161.0,5382595929564.0,524756896597.0,25572954470968.0,25572954470968.0,16514706491498.0,0.0,1483200641216.0,31480307297129.0,24448402562.0,,2573370207574.0,0.0,1122241373127.0,6412811860000.0,6412811860000.0,351639919066.0,26102264256.0,581908285519.0,0.0,361292191801.0,434314271916.0,48077373799.0,39626273799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2022,4,,SAB,balance_sheet,26860224573663.0,4069464160642.0,19411469500000.0,897692694315.0,2193521139336.0,288077079370.0,7604851042093.0,0.0,4454982147731.0,153128987010.0,2214115381757.0,,611356317724.0,34465075615756.0,9874229696363.0,9213862412096.0,660367284267.0,24590845919393.0,24590845919393.0,15564895669872.0,0.0,1450551977121.0,34465075615756.0,68059544421.0,,2272494533814.0,0.0,1122241373127.0,6412811860000.0,6412811860000.0,374432513250.0,36931211976.0,658625815321.0,0.0,383451267863.0,434314271916.0,46171128871.0,37720028871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2022,3,,SAB,balance_sheet,26420333683541.0,2843366169149.0,20620333884932.0,759503134565.0,1981225837426.0,215904657469.0,7528850991654.0,4000000000.0,4577862532619.0,39861596463.0,2177865213871.0,,545212142225.0,33949184675195.0,8103460178577.0,7447626806666.0,655833371911.0,25845724496618.0,25845724496618.0,16802628601351.0,0.0,1472337809148.0,33949184675195.0,44451156457.0,,2057369367647.0,0.0,1122241373127.0,6412811860000.0,6412811860000.0,374703037174.0,547748286715.0,436448827223.0,0.0,376731661294.0,434314271916.0,44900899331.0,15580919426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2022,2,,SAB,balance_sheet,23788902258787.0,2739622464898.0,18209682884932.0,698206826487.0,1910958267377.0,230431815093.0,7551859304104.0,4000000000.0,4697436597540.0,40331147256.0,2100520115386.0,,554519429444.0,31340761562891.0,6873168854191.0,6241892551035.0,631276303156.0,24467592708700.0,24467592708700.0,15435423920390.0,0.0,1467209445790.0,31340761562891.0,47920298376.0,,1989474218450.0,0.0,1122241373127.0,6412811860000.0,6412811860000.0,342570277523.0,82181647385.0,501792196877.0,0.0,380325952480.0,434314271916.0,42234560291.0,12914580386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2022,1,,SAB,balance_sheet,22424394009889.0,3249582254803.0,16380342884932.0,685098321685.0,1961014874510.0,148355673959.0,7462739248913.0,4000000000.0,4306361061890.0,40800698049.0,2052178967052.0,,474151925225.0,29887133258802.0,7064801914122.0,6384329756107.0,680472158015.0,22822331344680.0,22822331344680.0,13836218972646.0,0.0,1421307800904.0,29887133258802.0,61668160023.0,,2041792462761.0,0.0,1122241373127.0,6412811860000.0,6412811860000.0,389597476842.0,306866538827.0,396382283875.0,0.0,273773870396.0,434314271916.0,42188530291.0,12868550386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2021,4,,SAB,balance_sheet,22877033322264.0,3606454403209.0,16991239000000.0,467956130071.0,1668001734209.0,143382054775.0,7609991050161.0,4000000000.0,4401799818086.0,41270248842.0,2125162874416.0,,477646364587.0,30487024372425.0,7892238669264.0,7258020535153.0,634218134111.0,22594785703161.0,22594785703161.0,13655871142263.0,0.0,1373313368684.0,30487024372425.0,29859261503.0,,1755711816417.0,0.0,1122241373127.0,6412811860000.0,6412811860000.0,341226010423.0,63252571190.0,321746371972.0,0.0,263131483984.0,434314271916.0,41960830291.0,12640850386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
SAB,2021,3,,SAB,balance_sheet,20870073057046.0,3293465550027.0,15359384000000.0,689403181791.0,1376294447557.0,151525877671.0,7557811392172.0,4000000000.0,4517272201429.0,63464937249.0,2059890037810.0,,423254010239.0,28427884449218.0,5860662708348.0,5025238662869.0,835424045479.0,22567221740870.0,22567221740870.0,13661183387832.0,0.0,1340212422055.0,28427884449218.0,49386402889.0,,1477909518551.0,0.0,1122241373127.0,6412811860000.0,6412811860000.0,374607501927.0,71658709588.0,385154514117.0,0.0,259640520341.0,449306380116.0,42705030291.0,13385050386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208666226.0,,
