ticker,yearReport,lengthReport,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,symbol,report,Provision for credit losses,Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,Operating Profit before Provision,Tax For the Year,EPS_basis
BVH,2016,2,0.0,4896434388958.0,383343591709.0,0.0,1166467697975.0,,,,4679369805499.0,,99500861362.0,-267986578098.0,,0.0,-560049891148.0,-353549943364.0,3823942770.0,23833199118.0,-452492871.0,3371449899.0,476103473237.0,-80935319519.0,2261269290.0,397429423008.0,14085831299.0,383343591709.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2016,1,0.0,4278819267710.0,383402861680.0,0.0,1061804200182.0,,,,4027887729180.0,,179856564376.0,-273060077891.0,,0.0,-510351156727.0,-242504860380.0,3223360957.0,5183279762.0,-820071797.0,2403289160.0,480154707154.0,3958571135.0,0.0,392600835527.0,9197973847.0,383402861680.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2015,4,0.0,4425942142693.0,203387889241.0,0.0,1034237631176.0,,,,4203231313134.0,,-192224795956.0,-40554455411.0,,0.0,-609953307240.0,-658522092845.0,2217902361.0,41677611104.0,-804840812.0,1413061549.0,251883815146.0,-52949816459.0,14068595672.0,211516918814.0,8129029573.0,203387889241.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2015,3,0.0,4130133115268.0,217781976492.0,0.0,895790975951.0,,,,3905193640615.0,,95492854400.0,-263456858909.0,,0.0,-489148325082.0,-302433204479.0,1451398088.0,24430555683.0,-518523248.0,932874840.0,292837181896.0,-61362007319.0,-1163662975.0,228350681291.0,10568704799.0,217781976492.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2015,2,0.0,4040686804432.0,348631910365.0,0.0,863378684534.0,,,,3820493236871.0,,271392690979.0,-250664668979.0,,0.0,-458605000463.0,-109209169095.0,2742176412.0,5781728287.0,-4212247745.0,-1470071333.0,452773142819.0,-88593310495.0,-921102794.0,360719523817.0,12087613452.0,348631910365.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2015,1,1.0,3607270627679.0,354388167502.0,0.0,1004059173968.0,,,,3393190028818.0,,395569258659.0,-343423557767.0,,0.0,-621052540655.0,-150847203332.0,2608634883.0,4959847627.0,-417705215.0,2190929668.0,457243867706.0,-82634323757.0,-1779487887.0,370670738807.0,16282571305.0,354388167502.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2014,4,0.0,3847278904847.0,338828445504.0,0.0,866206918376.0,,,,3533803070261.0,,352754322559.0,65646634640.0,,-183040968862.0,-793432341505.0,-561382635229.0,7771812370.0,90722212849.0,-3528514015.0,4243298355.0,427115496184.0,-70632370363.0,1324723101.0,355864387212.0,17035941708.0,338828445504.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2014,3,0.0,3548556490520.0,315563511508.0,0.0,1101383485045.0,,,,3302026808271.0,,345329672352.0,-358800746696.0,,-133029817148.0,-618360257340.0,-337728768542.0,3121297016.0,38209747512.0,-1118135292.0,2003161724.0,395355135048.0,-63269058952.0,-2975400767.0,327339051925.0,11775540417.0,315563511508.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2014,2,0.0,3392212607711.0,233331225534.0,0.0,852131843703.0,,,,3174938643073.0,,489104439146.0,-353707273250.0,,-112094241463.0,-678204775348.0,-150385053383.0,2930282251.0,5187068709.0,-634217804.0,2296064447.0,289369074357.0,-56849509989.0,7196473949.0,237836110371.0,4504884837.0,233331225534.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2014,1,0.0,2367341546060.0,402631684093.0,0.0,874004223655.0,,,,2022283871202.0,,432955970207.0,-170507891647.0,,-84590042764.0,-664095902554.0,-184469735305.0,1515353152.0,9515180022.0,-192340432.0,1323012720.0,539429957620.0,-101601857618.0,8517791683.0,444390306373.0,41758622280.0,402631684093.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2013,4,0.0,3458028417006.0,305473650620.0,0.0,1212857593921.0,,,,2040434732441.0,,304752852249.0,15718829812.0,,-133720305738.0,-755482927633.0,-490994135191.0,10021302822.0,0.0,-841446743.0,9179856079.0,479635597098.0,-122781485317.0,-3350432502.0,351944777811.0,46471127191.0,305473650620.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2013,3,0.0,3228274380320.0,280512536732.0,0.0,813919915534.0,,,,2131064876177.0,,446089243865.0,-284485897794.0,,-86542989130.0,-627471126233.0,-122920902385.0,2460572506.0,7523571627.0,-2589603426.0,-129030920.0,421169353855.0,-94900650469.0,-9553517190.0,315086412089.0,34573875357.0,280512536732.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2013,2,0.0,2924003367348.0,243552840662.0,0.0,756008634695.0,,,,2194994060685.0,,489903818651.0,-267165290068.0,,-76034958172.0,-661903376929.0,-107070791405.0,1754588423.0,8474732583.0,-197952164.0,1556636259.0,314635109116.0,-67144372164.0,-839783496.0,244731125074.0,1178284412.0,243552840662.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
BVH,2013,1,0.0,2705908316854.0,280681154161.0,0.0,751389991552.0,,,,2011181526200.0,,518813017450.0,-248953662122.0,,-79929502095.0,-657988329221.0,-46276928547.0,853710283.0,8168315877.0,-315849836.0,537860447.0,420128624671.0,-109373727595.0,-802768627.0,308082120200.0,27400966039.0,280681154161.0,BVH,income_statement,,,,,,,,,,,,,,,,,,
GVR,2025,4,0.0,8518896849465.0,1001028183272.0,0.0,335817594429.0,-48454223186.0,8518896849465.0,-13241920079.0,8505654929386.0,-6023205186173.0,2482449743213.0,-81319192888.0,59578598024.0,-154066538052.0,-1228583068557.0,1413877136169.0,396424998433.0,,-403026047294.0,-6601048861.0,1407276087308.0,-289805984220.0,18504603211.0,1135974706299.0,134946523027.0,1001028183272.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2025,3,0.0,9296201037269.0,1897263225431.0,1.0,265241346301.0,-58280913113.0,9296201037269.0,-1798359824.0,9294402677445.0,-6646110991457.0,2648291685988.0,-66915806181.0,25746385557.0,-133345231029.0,-579168852287.0,2159849528349.0,574156007738.0,,-115072842086.0,459083165652.0,2618932694001.0,-393619776213.0,-38031532550.0,2187281385238.0,290018159807.0,1897263225431.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2025,2,0.0,5891195424631.0,1446811095857.0,1.0,235607202052.0,-66679727043.0,5891195424631.0,-1187814894.0,5890007609737.0,-4081936434211.0,1808071175526.0,-79644829333.0,93669667652.0,-103810893590.0,-530980716891.0,1422911605416.0,591116987699.0,,-61188980242.0,529928007457.0,1952839612873.0,-302772293904.0,-71240501134.0,1578826817835.0,132015721978.0,1446811095857.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2025,1,0.0,5681992269243.0,1184647986486.0,1.0,236898888858.0,-69400548964.0,5681992269243.0,-5030532730.0,5676961736513.0,-4039982227934.0,1636979508579.0,-84194141544.0,10698257498.0,-93937970474.0,-420642417847.0,1285802125070.0,363061987228.0,,-84624664789.0,278437322439.0,1564239447509.0,-235276891787.0,26816755324.0,1355779311046.0,171131324560.0,1184647986486.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2024,4,0.0,9305951454547.0,1748529121666.0,1.0,269448617904.0,-87067268582.0,9305951454547.0,-17751012015.0,9288200442532.0,-6155538225416.0,3132662217116.0,-128176245825.0,104255138843.0,-189539361387.0,-1018582774495.0,2170067592156.0,515374385110.0,,-288149340142.0,227225044968.0,2397292637124.0,-386958194150.0,110930842596.0,2121265285570.0,372736163904.0,1748529121666.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2024,3,0.0,7717064516661.0,943784293874.0,2.0,226341384691.0,-81287573713.0,7717064516661.0,-1290963428.0,7715773553233.0,-6120216246593.0,1595557306640.0,-90611538741.0,4625687111.0,-149742398163.0,-511327965650.0,1074842475888.0,323619551153.0,,-92055256751.0,231564294402.0,1306406770290.0,-240800187573.0,55113764819.0,1120720347536.0,176936053662.0,943784293874.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2024,2,0.0,4653667942946.0,820840325114.0,0.0,234405066325.0,-90526866806.0,4653667942946.0,-1063029505.0,4652604913441.0,-3491737411504.0,1160867501937.0,-134915657596.0,59414053400.0,-101739540249.0,-431769766424.0,786261657393.0,416544681170.0,,-78607413080.0,337937268090.0,1124198925483.0,-181480600404.0,-8069543277.0,934648781802.0,113808456688.0,820840325114.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2024,1,0.0,4590332818742.0,475562877828.0,0.0,227012695063.0,-94023493348.0,4590332818742.0,-4967613103.0,4585365205639.0,-3509404184202.0,1075961021437.0,-111295000759.0,-6409732518.0,-113258877553.0,-363421903579.0,708588202091.0,122678725833.0,,-52773821657.0,69904904176.0,778493106267.0,-133961665064.0,5500170840.0,650031612043.0,174468734215.0,475562877828.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2023,4,0.0,7606796775985.0,1164396441326.0,0.0,351474636629.0,-114630440966.0,7606796775985.0,-15619726151.0,7591177049834.0,-5988029282265.0,1603147767569.0,-131307660080.0,85074962616.0,-217989967254.0,-667488455333.0,1022911284147.0,753365609689.0,,-104451969413.0,648913640276.0,1671824924423.0,-285778100229.0,30139670720.0,1416186494914.0,251790053588.0,1164396441326.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2023,3,0.0,6199494449985.0,312834952228.0,-1.0,284534445967.0,-93463305967.0,6199494449985.0,-4170346730.0,6195324103255.0,-4960823962572.0,1234500140683.0,-117057555695.0,-268869885910.0,-158520644698.0,-452076047623.0,522510452724.0,184328233063.0,,-84652323324.0,99675909739.0,622186362463.0,-129484297157.0,907463482.0,493609528788.0,180774576560.0,312834952228.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2023,2,0.0,4161201110960.0,558183613131.0,0.0,319053663908.0,-113444877018.0,4161201110960.0,-2981908324.0,4158219202636.0,-3252382538692.0,905836663944.0,-139233847550.0,-6521379034.0,-104714440628.0,-387665267276.0,586755393364.0,345538833117.0,,-50376801577.0,295162031540.0,881917424904.0,-139646722768.0,-37801592813.0,704469109323.0,146285496192.0,558183613131.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2023,1,0.0,4142023748446.0,549814288419.0,0.0,231072827584.0,-121115173422.0,4142023748446.0,-6854580947.0,4135169167499.0,-3129291450388.0,1005877717111.0,-142846700070.0,-11140062495.0,-109152371012.0,-362073524376.0,611737886742.0,378139278109.0,,-41997613302.0,336141664807.0,947879551549.0,-145629176857.0,-46567135545.0,755683239147.0,205868950728.0,549814288419.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2022,4,0.0,9036882413863.0,911627228169.0,0.0,267533421785.0,-135190692016.0,9036882413863.0,-24102713725.0,9012779700138.0,-7324787264121.0,1687992436017.0,-230959874440.0,128604218270.0,-219507914427.0,-555652948896.0,1078009338309.0,833842761419.0,,-252373844986.0,581468916433.0,1659478254742.0,-370688742166.0,22094675906.0,1310884188482.0,399256960313.0,911627228169.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2022,3,0.0,5853642946833.0,835095017470.0,0.0,231814732990.0,-125792619081.0,5853642946833.0,-6465603794.0,5847177343039.0,-4266681857870.0,1580495485169.0,-153519352788.0,47458614237.0,-131585763036.0,-445507383006.0,1129156333566.0,123080055083.0,,-71585147054.0,51494908029.0,1180651241595.0,-159557439210.0,-27237607207.0,993856195178.0,158761177708.0,835095017470.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2022,2,0.0,5577098387609.0,1017118249950.0,0.0,238723156130.0,-114189185275.0,5577098387609.0,-15352689966.0,5561745697643.0,-4090895607642.0,1470850090001.0,-169129656932.0,69804078439.0,-128243760539.0,-400251485039.0,1081752422060.0,371360995101.0,,-55314825690.0,316046169411.0,1397798591471.0,-229888750576.0,9642040593.0,1177551881488.0,160433631538.0,1017118249950.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2022,1,0.0,4904892296352.0,1055094302936.0,0.0,178205420457.0,-126126544553.0,4904892296352.0,-11396181001.0,4893496115351.0,-3423294894497.0,1470201220854.0,-145263525945.0,52812359809.0,-113335568582.0,-345319078963.0,1097300827630.0,450733668271.0,,-48759314329.0,401974353942.0,1499275181572.0,-194988025568.0,11309783383.0,1315596939387.0,260502636451.0,1055094302936.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2021,4,0.0,9678063314211.0,1437516575306.0,0.0,264161298537.0,-149982084060.0,9678063314211.0,-22203725728.0,9655859588483.0,-7091410915286.0,2564448673197.0,-225410616240.0,51309348929.0,-192881557496.0,-462476619558.0,1999150527369.0,590452602219.0,,-491497271396.0,98955330823.0,2098105858192.0,-368409127784.0,56952330419.0,1786649060827.0,349132485521.0,1437516575306.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2021,3,0.0,6160837535669.0,1240537299054.0,0.0,175462631625.0,-147071860353.0,6160837535669.0,-9793316372.0,6151044219297.0,-4061708499728.0,2089335719569.0,-176023070976.0,30166426046.0,-116240605132.0,-421390700946.0,1581310400186.0,130995783566.0,,-42343368457.0,88652415109.0,1669962815295.0,-175465028038.0,38985586667.0,1533483373924.0,292946074870.0,1240537299054.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2021,2,1.0,5696229756147.0,759864697255.0,1.0,186296914396.0,-137984451533.0,5696229756147.0,-2373108647.0,5693856647500.0,-4046675631316.0,1647181016184.0,-251534117243.0,85581012187.0,-106698177164.0,-572688169111.0,988138479249.0,314620177715.0,,-38287471832.0,276332705883.0,1264471185132.0,-186537345864.0,-11941462469.0,1065992376799.0,306127679544.0,759864697255.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2021,1,1.0,4854675960019.0,817931255109.0,3.0,186493312156.0,-147115291428.0,4854675960019.0,-5029040743.0,4849646919276.0,-3453444417865.0,1396202501411.0,-46942365300.0,114774094991.0,-94345889159.0,-309551664395.0,1246629989704.0,117222504860.0,,-59875392562.0,57347112298.0,1303977102002.0,-137326346889.0,49589316085.0,1216240071198.0,398308816089.0,817931255109.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2020,4,0.0,9063293635676.0,2667672106086.0,1.0,1634637418240.0,-262816256119.0,9063293635676.0,-8882673546.0,9054410962130.0,-6684033305103.0,2370377657027.0,-482673836108.0,98498056935.0,-180388607498.0,-680506993991.0,2759943694605.0,1150401650629.0,,-257752426003.0,892649224626.0,3652592919231.0,-520576313220.0,65256609066.0,3197273215077.0,529601108991.0,2667672106086.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2020,3,0.0,6168018253375.0,982616408910.0,0.0,924322145643.0,-191494522550.0,6168018253375.0,-3835912583.0,6164182340792.0,-4913699876937.0,1250482463855.0,-340319825941.0,42799648545.0,-135753963067.0,-363331677019.0,1378198792016.0,115865302122.0,,-30991173610.0,84874128512.0,1463072920528.0,-293033128841.0,21304014732.0,1191343806419.0,208727397509.0,982616408910.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2020,2,0.0,3212212463678.0,402350356706.0,0.0,207924103705.0,-142470146433.0,3212212463678.0,-4305928433.0,3207906535245.0,-2535209976028.0,672696559217.0,-194999418146.0,110397560915.0,-63022644634.0,-281887216653.0,451108944404.0,158855432752.0,,-42026813449.0,116828619303.0,567937563707.0,-172445947218.0,109571035309.0,505062651798.0,102712295092.0,402350356706.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2020,1,0.0,2752481844194.0,226189777980.0,0.0,239897945433.0,-154519031067.0,2752481844194.0,-7886416626.0,2744595427568.0,-2231783161685.0,512812265883.0,-152128522572.0,69622223355.0,-62657282630.0,-257539485349.0,350007144120.0,70861949465.0,,-18650769165.0,52211180300.0,402218324420.0,-125537872582.0,59854977711.0,336535429549.0,110345651569.0,226189777980.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2019,4,0.0,7131788790943.0,1462732685638.0,0.0,261322422859.0,-193818998376.0,7131788790943.0,-6710899719.0,7125077891224.0,-5266669335986.0,1858408555238.0,-230754215135.0,75694887137.0,-137773992086.0,-580544719011.0,1246352939002.0,905904865886.0,,-167361839525.0,738543026361.0,1984895965363.0,-339928925254.0,36960361175.0,1681927401284.0,219194715646.0,1462732685638.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2019,3,0.0,5336614600534.0,980399375748.0,1.0,147059657977.0,-147316452051.0,5336614600534.0,-2600605962.0,5334013994572.0,-3941851574727.0,1392162419845.0,-186865575737.0,102873701969.0,-117534180865.0,-391357922899.0,946338100290.0,523513325167.0,,-53104420018.0,470408905149.0,1416747005439.0,-242717637416.0,45447194237.0,1219476562260.0,239077186512.0,980399375748.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2019,2,0.0,4202230400107.0,664906696812.0,0.0,220482455065.0,-159279385124.0,4202230400107.0,-2139719262.0,4200090680845.0,-3411447780052.0,788642900793.0,-181059691564.0,134659210008.0,-92726807558.0,-352669428552.0,517328638192.0,405674843373.0,,-26616570246.0,379058273127.0,896386911319.0,-169787520895.0,48077435995.0,774676826419.0,109770129607.0,664906696812.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2019,1,0.0,3416222217281.0,209004912384.0,0.0,101589792578.0,-130116801415.0,3416222217281.0,-2190811789.0,3414031405492.0,-2781237828788.0,632793576704.0,-135482264546.0,44893729602.0,-80234869457.0,-283463951900.0,280096012981.0,143710778190.0,,-14614012144.0,129096766046.0,409192779027.0,-108732128581.0,14373727689.0,314834378135.0,105829465751.0,209004912384.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2018,4,0.0,7812961364518.0,1464310626142.0,0.0,334252610523.0,-232463549322.0,7812961364518.0,-7456375476.0,7805504989042.0,-6008254130527.0,1797250858515.0,-417680411531.0,67356480193.0,-180235133604.0,-561519025085.0,1039425379011.0,1402607815512.0,,-82796084463.0,1319811731049.0,2359237110060.0,-514297023953.0,18549515573.0,1863489601680.0,399178975538.0,1464310626142.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
GVR,2018,3,0.0,4850815747566.0,456057090941.0,0.0,170978115909.0,-138939933017.0,4850815747566.0,-3541846177.0,4847273901389.0,-3879465727083.0,967808174306.0,-186338530770.0,62093508468.0,-115392946229.0,-317469585940.0,581678735744.0,56833944891.0,,-22595708097.0,34238236794.0,615916972538.0,-114971114604.0,-12452827406.0,488493030528.0,32435939587.0,456057090941.0,GVR,income_statement,,,,,,,,,,,,,,,,,,
KDH,2025,4,0.0,1817431551000.0,495954642000.0,0.0,11666709000.0,0.0,1817431551000.0,-1095395000.0,1816336156000.0,-526743646000.0,1289592510000.0,-75431345000.0,0.0,-211935272000.0,-56271929000.0,957620673000.0,30563772000.0,0.0,-4929140000.0,25634632000.0,983255305000.0,-136458822000.0,-53778080000.0,793018403000.0,297063761000.0,495954642000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2025,3,3.0,1098456779000.0,235764953000.0,2.0,4923399000.0,0.0,1098456779000.0,-212585000.0,1098244194000.0,-322522722000.0,775721472000.0,-2689879000.0,0.0,-71469875000.0,-47714856000.0,658770261000.0,8711150000.0,0.0,-13946275000.0,-5235125000.0,653535136000.0,-79778417000.0,-47853194000.0,525903525000.0,290138572000.0,235764953000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2025,2,1.0,1054368668000.0,199034675000.0,0.0,4186428000.0,0.0,1054368668000.0,-5042135000.0,1049326533000.0,-645575829000.0,403750704000.0,-53925261000.0,0.0,-54885320000.0,-56529944000.0,242596607000.0,17507002000.0,0.0,-14708371000.0,2798631000.0,245395238000.0,-58305117000.0,9186236000.0,196276357000.0,-2758318000.0,199034675000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2025,1,1.0,716284342000.0,121945223000.0,1.0,19643193000.0,0.0,716284342000.0,-6398880000.0,709885462000.0,-403198348000.0,306687114000.0,-47827900000.0,0.0,-62529336000.0,-54417825000.0,161555246000.0,8737639000.0,0.0,-13732013000.0,-4994374000.0,156560872000.0,-37606782000.0,-285952000.0,118668138000.0,-3277085000.0,121945223000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2024,4,3.0,2063207318000.0,398166974000.0,5.0,8252009000.0,0.0,2063207318000.0,-15677790000.0,2047529528000.0,-1139869658000.0,907659870000.0,-170816878000.0,0.0,-162938662000.0,-68189403000.0,513966936000.0,6771225000.0,0.0,-15954999000.0,-9183774000.0,504783162000.0,-111318779000.0,-300445000.0,393163938000.0,-5003036000.0,398166974000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2024,3,-1.0,252802130000.0,70356430000.0,-1.0,7405238000.0,0.0,252802130000.0,-246351000.0,252555779000.0,-94741409000.0,157814370000.0,-12604801000.0,0.0,-17696964000.0,-49446259000.0,85471584000.0,10658532000.0,0.0,-22126048000.0,-11467516000.0,74004068000.0,-40188907000.0,32542750000.0,66357911000.0,-3998519000.0,70356430000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2024,2,0.0,645159733000.0,278529283000.0,0.0,10499310000.0,0.0,645159733000.0,-621512000.0,644538221000.0,-144641514000.0,499896707000.0,-11442199000.0,0.0,-31013647000.0,-46124277000.0,421815894000.0,14710480000.0,0.0,-65924237000.0,-51213757000.0,370602137000.0,-90055812000.0,-385409000.0,280160916000.0,1631633000.0,278529283000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2024,1,0.0,333960678000.0,63360867000.0,-1.0,12032643000.0,0.0,333960678000.0,0.0,333960678000.0,-159784308000.0,174176370000.0,-21157850000.0,0.0,-11034897000.0,-45423897000.0,108592369000.0,9375688000.0,0.0,-16308708000.0,-6933020000.0,101659349000.0,-31532441000.0,-6170616000.0,63956292000.0,595425000.0,63360867000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2023,4,-1.0,470107034000.0,62177537000.0,0.0,16199856000.0,0.0,470107034000.0,-624862000.0,469482172000.0,-177854947000.0,291627225000.0,-55957801000.0,0.0,-58839853000.0,-52978903000.0,140050524000.0,32523665000.0,0.0,-56726873000.0,-24203208000.0,115847316000.0,-45512656000.0,-6949099000.0,63385561000.0,1208024000.0,62177537000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2023,3,0.0,616403014000.0,207524988000.0,0.0,13041338000.0,0.0,616403014000.0,0.0,616403014000.0,-183710162000.0,432692852000.0,-67938329000.0,0.0,-72742993000.0,-47658955000.0,257393913000.0,12594875000.0,0.0,-14416367000.0,-1821492000.0,255572421000.0,-68309382000.0,22831832000.0,210094871000.0,2569883000.0,207524988000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2023,2,0.0,589115500000.0,246939804000.0,0.0,7673361000.0,-767304000.0,589115500000.0,-6812774000.0,582302726000.0,-65923401000.0,516379325000.0,-18080063000.0,0.0,-19366912000.0,-48838022000.0,437767689000.0,9107101000.0,0.0,-33912127000.0,-24805026000.0,412962663000.0,-633866743000.0,476892613000.0,255988533000.0,9048729000.0,246939804000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2023,1,2.0,425869365000.0,200251815000.0,0.0,12752903000.0,-687860000.0,425869365000.0,-563366000.0,425305999000.0,-93424241000.0,331881758000.0,-1372716000.0,0.0,-12148705000.0,-56468175000.0,274645065000.0,19385036000.0,0.0,-7035973000.0,12349063000.0,286994128000.0,-75969982000.0,-9958439000.0,201065707000.0,813892000.0,200251815000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2022,4,1.0,1292869192000.0,118864183000.0,-1.0,9257193000.0,0.0,1292869192000.0,-58790426000.0,1234078766000.0,-935897868000.0,298180898000.0,-29246779000.0,0.0,-42125697000.0,-57545180000.0,178520435000.0,12865947000.0,0.0,-11451899000.0,1414048000.0,179934483000.0,-96129749000.0,26898462000.0,110703196000.0,-8160987000.0,118864183000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2022,3,0.0,805489958000.0,351622731000.0,0.0,414121000.0,0.0,805489958000.0,-2831393000.0,802658565000.0,-293168212000.0,509490353000.0,-49255303000.0,0.0,-42792669000.0,-51112527000.0,366743975000.0,147331354000.0,0.0,-31116282000.0,116215072000.0,482959047000.0,-122441001000.0,-15722711000.0,344795335000.0,-6827396000.0,351622731000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2022,2,0.0,732500131000.0,332180616000.0,0.0,5557576000.0,1186027000.0,732500131000.0,0.0,732500131000.0,-234593047000.0,497907084000.0,-123982000.0,0.0,-4752904000.0,-52439763000.0,446148011000.0,-13564785000.0,0.0,3039468000.0,-10525317000.0,435622694000.0,-115214707000.0,5544466000.0,325952453000.0,-6228163000.0,332180616000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2022,1,-1.0,142725740000.0,299494471000.0,0.0,2485108000.0,-1186027000.0,142725740000.0,0.0,142725740000.0,-65302197000.0,77423543000.0,-2956585000.0,0.0,-13742759000.0,-58490208000.0,4719099000.0,343902252000.0,0.0,-38790554000.0,305111698000.0,309830797000.0,-12345144000.0,2319320000.0,299804973000.0,310502000.0,299494471000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2021,4,-1.0,597836861000.0,414293275000.0,0.0,7255459000.0,-285372000.0,597836861000.0,-7823833000.0,590013028000.0,-105255696000.0,484757332000.0,-5437718000.0,0.0,-112110197000.0,-48646256000.0,325818620000.0,227932945000.0,0.0,-20923081000.0,207009864000.0,532828484000.0,-63200010000.0,-55105168000.0,414523306000.0,230031000.0,414293275000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2021,3,0.0,1199264054000.0,316574003000.0,0.0,1407551000.0,0.0,1199264054000.0,0.0,1199264054000.0,-722057891000.0,477206163000.0,-26918920000.0,0.0,-7762176000.0,-37623496000.0,406309122000.0,3807827000.0,0.0,-9603817000.0,-5795990000.0,400513132000.0,-84369822000.0,537244000.0,316680554000.0,106551000.0,316574003000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2021,2,0.0,1094995671000.0,266415424000.0,0.0,6131643000.0,-13875243000.0,1094995671000.0,16997968000.0,1111993639000.0,-639867696000.0,472125943000.0,-23194633000.0,0.0,-60726208000.0,-45780361000.0,348556384000.0,19831771000.0,0.0,-30142972000.0,-10311201000.0,338245183000.0,-77628239000.0,5883866000.0,266500810000.0,85386000.0,266415424000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
KDH,2021,1,0.0,873772240000.0,205148685000.0,0.0,5179023000.0,-1704492000.0,873772240000.0,-37293347000.0,836478893000.0,-478240883000.0,358238010000.0,-16812225000.0,0.0,-20468504000.0,-50892578000.0,275243726000.0,12158867000.0,0.0,-19147949000.0,-6989082000.0,268254644000.0,-68072086000.0,6513447000.0,206696005000.0,1547320000.0,205148685000.0,KDH,income_statement,,,,,,,,,,,,,,,,,,
